Date,SPY,IWM,EZU,EWU,SHY,IEI,IEF,TLT,BWX,EEM,GLD
2015-02-10,170.82777404785156,103.13804626464844,27.44355583190918,23.860319137573242,68.7698745727539,99.00737762451172,83.51642608642578,94.96151733398438,23.76296615600586,30.891313552856445,118.47000122070312
2015-02-11,170.92686462402344,102.99148559570312,27.377351760864258,23.744739532470703,68.77799224853516,98.98324584960938,83.48542022705078,95.13727569580078,23.617647171020508,30.665433883666992,117.06999969482422
2015-02-12,172.57061767578125,104.1640853881836,28.09819984436035,24.16851806640625,68.8023910522461,99.09579467773438,83.51642608642578,94.82246398925781,23.881868362426758,31.3197078704834,117.33999633789062
2015-02-13,173.28097534179688,104.78487396240234,28.16440200805664,24.284099578857422,68.8023910522461,98.98324584960938,83.23688507080078,93.8487319946289,23.84663200378418,31.67799949645996,117.9800033569336
2015-02-17,173.5535888671875,105.11253356933594,28.201181411743164,24.271255493164062,68.7698745727539,98.62134552001953,82.64664459228516,92.43577575683594,23.798192977905273,31.60790252685547,116.01000213623047
2015-02-18,173.570068359375,105.22462463378906,28.274730682373047,24.386831283569336,68.8511734008789,98.97516632080078,83.04275512695312,92.98487854003906,23.837833404541016,31.60011100769043,116.33999633789062
2015-02-19,173.44622802734375,105.23323822021484,28.245309829711914,24.361146926879883,68.81050109863281,98.79827880859375,82.83306121826172,92.36994171142578,23.74535369873047,31.46770477294922,115.94000244140625
2015-02-20,174.48699951171875,105.51775360107422,28.694002151489258,24.515254974365234,68.8023910522461,98.72586059570312,82.78641510009766,92.64080047607422,23.75415802001953,31.67799949645996,115.27999877929688
2015-02-23,174.4622039794922,105.62124633789062,28.51010513305664,24.463886260986328,68.83489990234375,98.95909881591797,83.1669692993164,93.70234680175781,23.76296615600586,31.358657836914062,115.43000030517578
2015-02-24,174.9578094482422,105.75918579101562,28.77490997314453,24.63083267211914,68.89175415039062,99.34503936767578,83.7183837890625,94.93225860595703,23.82462501525879,31.81041717529297,115.26000213623047
2015-02-25,174.8091583251953,105.8799057006836,28.70870590209961,24.643672943115234,68.89175415039062,99.38525390625,83.79602813720703,95.3421859741211,23.921512603759766,31.748106002807617,115.69999694824219
2015-02-26,174.6026153564453,106.26787567138672,28.54688835144043,24.553783416748047,68.82676696777344,98.99932861328125,83.29900360107422,94.0390625,23.69691276550293,31.755901336669922,116.06999969482422
2015-02-27,174.00784301757812,105.69020080566406,28.6572208404541,24.528095245361328,68.8511734008789,99.17622375488281,83.59416961669922,94.8297348022461,23.723339080810547,31.732534408569336,116.16000366210938
2015-03-02,175.10650634765625,106.45758056640625,28.738130569458008,24.566619873046875,68.79501342773438,98.84537506103516,82.97180938720703,93.06340789794922,23.60442543029785,31.685791015625,115.68000030517578
2015-03-03,174.3878173828125,105.82817077636719,28.443897247314453,24.335464477539062,68.77877044677734,98.72464752197266,82.79298400878906,92.72598266601562,23.59121322631836,31.444332122802734,115.47000122070312
2015-03-04,173.65274047851562,105.50052642822266,28.304147720336914,24.219884872436523,68.79501342773438,98.8211669921875,82.85516357421875,92.75532531738281,23.467910766601562,31.101621627807617,115.11000061035156
2015-03-05,173.84274291992188,105.81092834472656,28.43655014038086,24.34830665588379,68.81946563720703,98.90174102783203,82.90184783935547,92.63798522949219,23.415063858032227,31.05488395690918,115.0
2015-03-06,171.3976593017578,104.4744644165039,27.951078414916992,23.80894660949707,68.74626922607422,98.34623718261719,82.05400085449219,90.5914306640625,23.089187622070312,30.579748153686523,111.86000061035156
2015-03-09,172.1080780029297,104.93145751953125,28.04671287536621,23.92452621459961,68.77877044677734,98.58776092529297,82.43512725830078,91.42760467529297,23.12881088256836,30.46291732788086,111.97000122070312
2015-03-10,169.31613159179688,103.72440338134766,27.377351760864258,23.26958465576172,68.79501342773438,98.77289581298828,82.78517150878906,92.63062286376953,22.94386100769043,29.785268783569336,111.41999816894531
2015-03-11,168.91961669921875,104.3624038696289,27.57594871520996,23.089797973632812,68.79501342773438,98.82927703857422,82.93294525146484,93.30546569824219,22.833763122558594,30.011150360107422,110.75
2015-03-12,171.06727600097656,106.095458984375,27.81132698059082,23.21822166442871,68.81131744384766,98.90974426269531,83.01072692871094,93.23948669433594,22.974685668945312,30.19808578491211,110.72000122070312
2015-03-13,170.0182342529297,105.71607971191406,27.6274471282959,22.974218368530273,68.81946563720703,98.88560485839844,82.88626861572266,92.95336151123047,22.728071212768555,29.832006454467773,110.87999725341797
2015-03-16,172.289794921875,106.33688354492188,28.105552673339844,23.21822166442871,68.82752990722656,99.01439666748047,83.17413330078125,93.84832763671875,22.8778018951416,30.190303802490234,110.80999755859375
2015-03-17,171.77764892578125,106.62141418457031,27.929012298583984,23.256746292114258,68.81131744384766,99.08685302734375,83.34519958496094,94.6258316040039,22.891006469726562,30.540803909301758,110.20999908447266
2015-03-18,173.84274291992188,107.47500610351562,28.421842575073242,23.937360763549805,68.97393035888672,99.79523468017578,84.30196380615234,96.45238494873047,23.371030807495117,31.288555145263672,112.37000274658203
2015-03-19,173.0497283935547,107.68192291259766,27.951078414916992,23.616317749023438,68.88445281982422,99.4330062866211,83.9052505493164,95.96088409423828,23.115610122680664,30.7589054107666,112.29000091552734
2015-03-20,174.57716369628906,108.6303482055664,28.745485305786133,24.16851806640625,68.93328857421875,99.74695587158203,84.2475357055664,96.46699523925781,23.397443771362305,31.218448638916016,113.56999969482422
